Country,Model,Date,Actual_Modeling_Value,Forecast,ActualObservedInSource,UsedInMetrics,Error,Absolute_Error
Indonesia,XGBoost,2017-10-01,1.067,0.5757907032966614,True,True,0.4912092967033385,0.4912092967033385
Indonesia,XGBoost,2017-11-01,0.896,0.5551963448524475,True,True,0.3408036551475525,0.3408036551475525
Indonesia,XGBoost,2017-12-01,0.617,0.5551963448524475,True,True,0.0618036551475524,0.0618036551475524
Indonesia,XGBoost,2018-01-01,0.868,0.5733252167701721,True,True,0.2946747832298279,0.2946747832298279
Indonesia,XGBoost,2018-02-01,0.71,0.5918012857437134,True,True,0.1181987142562865,0.1181987142562865
Indonesia,XGBoost,2018-03-01,0.863,0.5823984146118164,True,True,0.2806015853881836,0.2806015853881836
Indonesia,XGBoost,2018-04-01,0.66,0.5918012857437134,True,True,0.0681987142562866,0.0681987142562866
Indonesia,XGBoost,2018-05-01,0.784,0.5961723923683167,True,True,0.1878276076316833,0.1878276076316833
Indonesia,XGBoost,2018-06-01,0.842,0.6002622246742249,True,True,0.2417377753257751,0.2417377753257751
Indonesia,XGBoost,2018-07-01,0.976,0.6174643039703369,True,True,0.358535696029663,0.358535696029663
Indonesia,XGBoost,2018-08-01,0.996,0.6104483604431152,True,True,0.3855516395568847,0.3855516395568847
Indonesia,XGBoost,2018-09-01,0.834,0.6022074818611145,True,True,0.2317925181388854,0.2317925181388854
Indonesia,XGBoost,2018-10-01,0.919,0.6016927361488342,True,True,0.3173072638511658,0.3173072638511658
Indonesia,XGBoost,2018-11-01,1.081,0.576488196849823,True,True,0.504511803150177,0.504511803150177
Indonesia,XGBoost,2018-12-01,1.252,0.5551963448524475,True,True,0.6968036551475525,0.6968036551475525
Indonesia,XGBoost,2019-01-01,1.112,0.5733252167701721,True,True,0.538674783229828,0.538674783229828
Indonesia,XGBoost,2019-02-01,1.089,0.5823984146118164,True,True,0.5066015853881836,0.5066015853881836
Indonesia,XGBoost,2019-03-01,1.089,0.5823984146118164,True,True,0.5066015853881836,0.5066015853881836
Indonesia,XGBoost,2019-04-01,1.078,0.5823984146118164,True,True,0.4956015853881836,0.4956015853881836
Indonesia,XGBoost,2019-05-01,1.111,0.5867695212364197,True,True,0.5242304787635803,0.5242304787635803
Indonesia,XGBoost,2019-06-01,0.84,0.5870802402496338,True,True,0.2529197597503662,0.2529197597503662
Indonesia,XGBoost,2019-07-01,0.822,0.5720155239105225,True,True,0.2499844760894775,0.2499844760894775
Indonesia,XGBoost,2019-08-01,0.921,0.5656993389129639,True,True,0.3553006610870362,0.3553006610870362
Indonesia,XGBoost,2019-09-01,0.786,0.5730753540992737,True,True,0.2129246459007263,0.2129246459007263
Indonesia,XGBoost,2019-10-01,0.929,0.5663878917694092,True,True,0.3626121082305908,0.3626121082305908
Indonesia,XGBoost,2019-11-01,1.285,0.5551963448524475,True,True,0.7298036551475524,0.7298036551475524
Indonesia,XGBoost,2019-12-01,1.447,0.5551963448524475,True,True,0.8918036551475526,0.8918036551475526
Indonesia,XGBoost,2020-01-01,1.415,0.5733252167701721,True,True,0.8416747832298279,0.8416747832298279
Indonesia,XGBoost,2020-02-01,1.407,0.5823984146118164,True,True,0.8246015853881836,0.8246015853881836
Indonesia,XGBoost,2020-03-01,1.274,0.5823984146118164,True,True,0.6916015853881836,0.6916015853881836
Indonesia,XGBoost,2020-04-01,1.095,0.5823984146118164,True,True,0.5126015853881836,0.5126015853881836
Indonesia,XGBoost,2020-05-01,1.21,0.5867695212364197,True,True,0.6232304787635803,0.6232304787635803
Indonesia,XGBoost,2020-06-01,1.044,0.5870802402496338,True,True,0.4569197597503662,0.4569197597503662
Indonesia,XGBoost,2020-07-01,1.11,0.5961723923683167,True,True,0.5138276076316834,0.5138276076316834
Indonesia,XGBoost,2020-08-01,1.25,0.5897055864334106,True,True,0.6602944135665894,0.6602944135665894
Indonesia,XGBoost,2020-09-01,1.098,0.5824782252311707,True,True,0.5155217747688294,0.5155217747688294
Indonesia,XGBoost,2020-10-01,0.943,0.5757907032966614,True,True,0.3672092967033386,0.3672092967033386
Indonesia,XGBoost,2020-11-01,1.008,0.5551963448524475,True,True,0.4528036551475525,0.4528036551475525
Indonesia,XGBoost,2020-12-01,0.935,0.5551963448524475,True,True,0.3798036551475525,0.3798036551475525
Indonesia,XGBoost,2021-01-01,0.827,0.5733252167701721,True,True,0.2536747832298278,0.2536747832298278
Indonesia,XGBoost,2021-02-01,0.872,0.5823984146118164,True,True,0.2896015853881836,0.2896015853881836
Indonesia,XGBoost,2021-03-01,0.863,0.5823984146118164,True,True,0.2806015853881836,0.2806015853881836
Indonesia,XGBoost,2021-04-01,0.74,0.5823984146118164,True,True,0.1576015853881835,0.1576015853881835
Indonesia,XGBoost,2021-05-01,0.994,0.5867695212364197,True,True,0.4072304787635803,0.4072304787635803
Indonesia,XGBoost,2021-06-01,1.091,0.5870802402496338,True,True,0.5039197597503662,0.5039197597503662
Indonesia,XGBoost,2021-07-01,1.289,0.5867695212364197,True,True,0.7022304787635802,0.7022304787635802
Indonesia,XGBoost,2021-08-01,1.266,0.5765235424041748,True,True,0.6894764575958252,0.6894764575958252
Indonesia,XGBoost,2021-09-01,1.037,0.5730753540992737,True,True,0.4639246459007262,0.4639246459007262
Indonesia,XGBoost,2021-10-01,1.203,0.5757907032966614,True,True,0.6272092967033387,0.6272092967033387
Indonesia,XGBoost,2021-11-01,0.787,0.5551963448524475,True,True,0.2318036551475525,0.2318036551475525
Indonesia,XGBoost,2021-12-01,1.041,0.5551963448524475,True,True,0.4858036551475524,0.4858036551475524
Indonesia,XGBoost,2022-01-01,0.996,0.5733252167701721,True,True,0.4226747832298279,0.4226747832298279
Indonesia,XGBoost,2022-02-01,0.871,0.5823984146118164,True,True,0.2886015853881836,0.2886015853881836
Indonesia,XGBoost,2022-03-01,0.933,0.5823984146118164,True,True,0.3506015853881836,0.3506015853881836
Indonesia,XGBoost,2022-04-01,0.908,0.5823984146118164,True,True,0.3256015853881836,0.3256015853881836
Indonesia,XGBoost,2022-05-01,1.132,0.5867695212364197,True,True,0.5452304787635802,0.5452304787635802
Indonesia,XGBoost,2022-06-01,0.952,0.5870802402496338,True,True,0.3649197597503661,0.3649197597503661
Indonesia,XGBoost,2022-07-01,1.091,0.5867695212364197,True,True,0.5042304787635803,0.5042304787635803
Indonesia,XGBoost,2022-08-01,1.079,0.5859264135360718,True,True,0.4930735864639282,0.4930735864639282
Indonesia,XGBoost,2022-09-01,1.068,0.5824782252311707,True,True,0.4855217747688294,0.4855217747688294
Indonesia,XGBoost,2022-10-01,0.645,0.5757907032966614,True,True,0.0692092967033386,0.0692092967033386
Indonesia,XGBoost,2022-11-01,0.771,0.5551963448524475,True,True,0.2158036551475525,0.2158036551475525
Indonesia,XGBoost,2022-12-01,0.701,0.5551963448524475,True,True,0.1458036551475524,0.1458036551475524
Indonesia,XGBoost,2023-01-01,0.721,0.5733252167701721,True,True,0.1476747832298278,0.1476747832298278
Indonesia,XGBoost,2023-02-01,0.738,0.5823984146118164,True,True,0.1556015853881835,0.1556015853881835
Indonesia,XGBoost,2023-03-01,0.875,0.5823984146118164,True,True,0.2926015853881836,0.2926015853881836
Indonesia,XGBoost,2023-04-01,1.038,0.5823984146118164,True,True,0.4556015853881836,0.4556015853881836
Indonesia,XGBoost,2023-05-01,1.114,0.5867695212364197,True,True,0.5272304787635804,0.5272304787635804
Indonesia,XGBoost,2023-06-01,1.194,0.5870802402496338,True,True,0.6069197597503662,0.6069197597503662
Indonesia,XGBoost,2023-07-01,1.317,0.5867695212364197,True,True,0.7302304787635803,0.7302304787635803
Indonesia,XGBoost,2023-08-01,1.251,0.5765235424041748,True,True,0.6744764575958251,0.6744764575958251
Indonesia,XGBoost,2023-09-01,1.066,0.5730753540992737,True,True,0.4929246459007264,0.4929246459007264
Indonesia,XGBoost,2023-10-01,1.45,0.5757907032966614,True,True,0.8742092967033386,0.8742092967033386
Indonesia,XGBoost,2023-11-01,1.546,0.5551963448524475,True,True,0.9908036551475524,0.9908036551475524
Indonesia,XGBoost,2023-12-01,1.664,0.5551963448524475,True,True,1.1088036551475524,1.1088036551475524
Indonesia,Prophet,2014-01-01,0.511,0.5614208939598445,True,True,-0.0504208939598445,0.0504208939598445
Indonesia,Prophet,2014-02-01,0.743,0.6265369081617957,True,True,0.1164630918382042,0.1164630918382042
Indonesia,Prophet,2014-03-01,1.067,0.6426585203186033,True,True,0.4243414796813967,0.4243414796813967
Indonesia,Prophet,2014-04-01,0.926,0.6048754892337346,True,True,0.3211245107662654,0.3211245107662654
Indonesia,Prophet,2014-05-01,1.061,0.6203104985664994,True,True,0.4406895014335005,0.4406895014335005
Indonesia,Prophet,2014-06-01,0.851,0.691988494900774,True,True,0.159011505099226,0.159011505099226
Indonesia,Prophet,2014-07-01,0.935,0.6788117506891296,True,True,0.2561882493108705,0.2561882493108705
Indonesia,Prophet,2014-08-01,0.381,0.6615390581499084,True,True,-0.2805390581499084,0.2805390581499084
Indonesia,Prophet,2014-09-01,0.341,0.6396765899513215,True,True,-0.2986765899513214,0.2986765899513214
Indonesia,Prophet,2014-10-01,0.74,0.611882173908258,True,True,0.1281178260917419,0.1281178260917419
Indonesia,Prophet,2014-11-01,0.778,0.590426758394839,True,True,0.1875732416051609,0.1875732416051609
Indonesia,Prophet,2014-12-01,0.697,0.5930188443181701,True,True,0.1039811556818298,0.1039811556818298
Indonesia,Prophet,2015-01-01,0.472,0.57674086630145,True,True,-0.10474086630145,0.10474086630145
Indonesia,Prophet,2015-02-01,0.29,0.6419140009234112,True,True,-0.3519140009234112,0.3519140009234112
Indonesia,Prophet,2015-03-01,0.544,0.6566361246047586,True,True,-0.1126361246047585,0.1126361246047585
Indonesia,Prophet,2015-04-01,0.412,0.6192880983748841,True,True,-0.2072880983748841,0.2072880983748841
Indonesia,Prophet,2015-05-01,0.623,0.6355946542147523,True,True,-0.0125946542147522,0.0125946542147522
Indonesia,Prophet,2015-06-01,0.915,0.7074961982658319,True,True,0.2075038017341681,0.2075038017341681
Indonesia,Prophet,2015-07-01,1.076,0.6938659348074157,True,True,0.3821340651925844,0.3821340651925844
Indonesia,Prophet,2015-08-01,0.791,0.6764360309472798,True,True,0.1145639690527202,0.1145639690527202
Indonesia,Prophet,2015-09-01,0.972,0.6545988176671308,True,True,0.3174011823328692,0.3174011823328692
Indonesia,Prophet,2015-10-01,0.981,0.6268552250291961,True,True,0.3541447749708039,0.3541447749708039
Indonesia,Prophet,2015-11-01,1.288,0.6056922053554887,True,True,0.6823077946445113,0.6823077946445113
Indonesia,Prophet,2015-12-01,1.542,0.6079420505655722,True,True,0.934057949434428,0.934057949434428
Indonesia,Prophet,2016-01-01,1.643,0.5920781559248016,True,True,1.0509218440751984,1.0509218440751984
Indonesia,Prophet,2016-02-01,1.357,0.6572615607949752,True,True,0.6997384392050248,0.6997384392050248
Indonesia,Prophet,2016-03-01,1.683,0.6746154340925956,True,True,1.0083845659074044,1.0083845659074044
Indonesia,Prophet,2016-04-01,1.43,0.6361235083292416,True,True,0.7938764916707584,0.7938764916707584
Indonesia,Prophet,2016-05-01,1.557,0.6498182288556834,True,True,0.9071817711443164,0.9071817711443164
Indonesia,Prophet,2016-06-01,1.27,0.7208989332543729,True,True,0.5491010667456271,0.5491010667456271
Indonesia,Prophet,2016-07-01,1.443,0.7086290728838727,True,True,0.7343709271161274,0.7343709271161274
Indonesia,Prophet,2016-08-01,1.459,0.6916926582018552,True,True,0.7673073417981449,0.7673073417981449
Indonesia,Prophet,2016-09-01,1.315,0.6698033513387266,True,True,0.6451966486612734,0.6451966486612734
Indonesia,Prophet,2016-10-01,0.967,0.6419422069560511,True,True,0.3250577930439489,0.3250577930439489
Indonesia,Prophet,2016-11-01,0.961,0.619905449769824,True,True,0.341094550230176,0.341094550230176
Indonesia,Prophet,2016-12-01,1.126,0.6231621229724913,True,True,0.5028378770275086,0.5028378770275086
Indonesia,Prophet,2017-01-01,1.031,0.6060966150120779,True,True,0.424903384987922,0.424903384987922
Indonesia,Prophet,2017-02-01,0.759,0.6711087220020033,True,True,0.0878912779979966,0.0878912779979966
Indonesia,Prophet,2017-03-01,0.837,0.6886371422595532,True,True,0.1483628577404467,0.1483628577404467
Indonesia,Prophet,2017-04-01,0.731,0.6504726839900431,True,True,0.0805273160099568,0.0805273160099568
Indonesia,Prophet,2017-05-01,0.978,0.6650364228210801,True,True,0.3129635771789198,0.3129635771789198
Indonesia,Prophet,2017-06-01,0.836,0.7364407105767918,True,True,0.0995592894232081,0.0995592894232081
Indonesia,Prophet,2017-07-01,1.006,0.7237178046096536,True,True,0.2822821953903464,0.2822821953903464
Indonesia,Prophet,2017-08-01,0.949,0.7066097532028006,True,True,0.2423902467971993,0.2423902467971993
Indonesia,Prophet,2017-09-01,0.968,0.6847299625352784,True,True,0.2832700374647215,0.2832700374647215
Indonesia,Prophet,2017-10-01,1.067,0.6568963116827959,True,True,0.410103688317204,0.410103688317204
Indonesia,Prophet,2017-11-01,0.896,0.6351494878933912,True,True,0.2608505121066088,0.2608505121066088
Indonesia,Prophet,2017-12-01,0.617,0.638077202113336,True,True,-0.0210772021133359,0.0210772021133359
Indonesia,Prophet,2018-01-01,0.868,0.6213984296646242,True,True,0.2466015703353757,0.2466015703353757
Indonesia,Prophet,2018-02-01,0.71,0.6865144438665727,True,True,0.0234855561334272,0.0234855561334272
Indonesia,Prophet,2018-03-01,0.863,0.7026360560233832,True,True,0.1603639439766168,0.1603639439766168
Indonesia,Prophet,2018-04-01,0.66,0.6648530249385177,True,True,-0.0048530249385176,0.0048530249385176
Indonesia,Prophet,2018-05-01,0.784,0.6802880342712824,True,True,0.1037119657287176,0.1037119657287176
Indonesia,Prophet,2018-06-01,0.842,0.7519660306055629,True,True,0.090033969394437,0.090033969394437
Indonesia,Prophet,2018-07-01,0.976,0.7387892863939134,True,True,0.2372107136060866,0.2372107136060866
Indonesia,Prophet,2018-08-01,0.996,0.7215165938546954,True,True,0.2744834061453046,0.2744834061453046
Indonesia,Prophet,2018-09-01,0.834,0.6996541256561039,True,True,0.1343458743438961,0.1343458743438961
Indonesia,Prophet,2018-10-01,0.919,0.6718597096130464,True,True,0.2471402903869536,0.2471402903869536
Indonesia,Prophet,2018-11-01,1.081,0.6504042940996261,True,True,0.4305957059003739,0.4305957059003739
Indonesia,Prophet,2018-12-01,1.252,0.6529963800229487,True,True,0.5990036199770513,0.5990036199770513
Indonesia,Prophet,2019-01-01,1.112,0.6367184020062374,True,True,0.4752815979937627,0.4752815979937627
Indonesia,Prophet,2019-02-01,1.089,0.7018915366281887,True,True,0.3871084633718112,0.3871084633718112
Indonesia,Prophet,2019-03-01,1.089,0.7166136603095478,True,True,0.3723863396904522,0.3723863396904522
Indonesia,Prophet,2019-04-01,1.078,0.6792656340796657,True,True,0.3987343659203344,0.3987343659203344
Indonesia,Prophet,2019-05-01,1.111,0.6955721899195335,True,True,0.4154278100804665,0.4154278100804665
Indonesia,Prophet,2019-06-01,0.84,0.7674737339706154,True,True,0.0725262660293846,0.0725262660293846
Indonesia,Prophet,2019-07-01,0.822,0.7538434705121981,True,True,0.0681565294878018,0.0681565294878018
Indonesia,Prophet,2019-08-01,0.921,0.7364135666520621,True,True,0.1845864333479379,0.1845864333479379
Indonesia,Prophet,2019-09-01,0.786,0.7145763533719145,True,True,0.0714236466280855,0.0714236466280855
Indonesia,Prophet,2019-10-01,0.929,0.6868327607339837,True,True,0.2421672392660163,0.2421672392660163
Indonesia,Prophet,2019-11-01,1.285,0.6656697410602699,True,True,0.61933025893973,0.61933025893973
Indonesia,Prophet,2019-12-01,1.447,0.6679195862703591,True,True,0.779080413729641,0.779080413729641
Indonesia,Prophet,2020-01-01,1.415,0.652055691629587,True,True,0.762944308370413,0.762944308370413
Indonesia,Prophet,2020-02-01,1.407,0.7172390964997618,True,True,0.6897609035002382,0.6897609035002382
Indonesia,Prophet,2020-03-01,1.274,0.7345929697973699,True,True,0.5394070302026301,0.5394070302026301
Indonesia,Prophet,2020-04-01,1.095,0.6961010440340205,True,True,0.3988989559659794,0.3988989559659794
Indonesia,Prophet,2020-05-01,1.21,0.7097957645604659,True,True,0.5002042354395341,0.5002042354395341
Indonesia,Prophet,2020-06-01,1.044,0.7808764689591611,True,True,0.2631235310408389,0.2631235310408389
Indonesia,Prophet,2020-07-01,1.11,0.7686066085886568,True,True,0.3413933914113433,0.3413933914113433
Indonesia,Prophet,2020-08-01,1.25,0.7516701939066378,True,True,0.4983298060933622,0.4983298060933622
Indonesia,Prophet,2020-09-01,1.098,0.7297808870435122,True,True,0.3682191129564879,0.3682191129564879
Indonesia,Prophet,2020-10-01,0.943,0.7019197426608346,True,True,0.2410802573391653,0.2410802573391653
Indonesia,Prophet,2020-11-01,1.008,0.6798829854746096,True,True,0.3281170145253904,0.3281170145253904
Indonesia,Prophet,2020-12-01,0.935,0.6831396586772709,True,True,0.2518603413227291,0.2518603413227291
Indonesia,Prophet,2021-01-01,0.827,0.6660741507168652,True,True,0.1609258492831348,0.1609258492831348
Indonesia,Prophet,2021-02-01,0.872,0.7310862577067901,True,True,0.1409137422932098,0.1409137422932098
Indonesia,Prophet,2021-03-01,0.863,0.7486146779643368,True,True,0.1143853220356632,0.1143853220356632
Indonesia,Prophet,2021-04-01,0.74,0.7104502196948317,True,True,0.0295497803051683,0.0295497803051683
Indonesia,Prophet,2021-05-01,0.994,0.7250139585258594,True,True,0.2689860414741406,0.2689860414741406
Indonesia,Prophet,2021-06-01,1.091,0.7964182462815846,True,True,0.2945817537184153,0.2945817537184153
Indonesia,Prophet,2021-07-01,1.289,0.7836953403144366,True,True,0.5053046596855634,0.5053046596855634
Indonesia,Prophet,2021-08-01,1.266,0.7665872889075824,True,True,0.4994127110924176,0.4994127110924176
Indonesia,Prophet,2021-09-01,1.037,0.7447074982400614,True,True,0.2922925017599385,0.2922925017599385
Indonesia,Prophet,2021-10-01,1.203,0.7168738473875766,True,True,0.4861261526124234,0.4861261526124234
Indonesia,Prophet,2021-11-01,0.787,0.6951270235981744,True,True,0.0918729764018256,0.0918729764018256
Indonesia,Prophet,2021-12-01,1.041,0.69805473781812,True,True,0.3429452621818799,0.3429452621818799
Indonesia,Prophet,2022-01-01,0.996,0.6813759653694103,True,True,0.3146240346305897,0.3146240346305897
Indonesia,Prophet,2022-02-01,0.871,0.7464919795713592,True,True,0.1245080204286408,0.1245080204286408
Indonesia,Prophet,2022-03-01,0.933,0.7626135917281722,True,True,0.1703864082718278,0.1703864082718278
Indonesia,Prophet,2022-04-01,0.908,0.724830560643303,True,True,0.183169439356697,0.183169439356697
Indonesia,Prophet,2022-05-01,1.132,0.7402655699760672,True,True,0.3917344300239327,0.3917344300239327
Indonesia,Prophet,2022-06-01,0.952,0.8119435663103376,True,True,0.1400564336896623,0.1400564336896623
Indonesia,Prophet,2022-07-01,1.091,0.7987668220986974,True,True,0.2922331779013025,0.2922331779013025
Indonesia,Prophet,2022-08-01,1.079,0.7814941295594786,True,True,0.2975058704405213,0.2975058704405213
Indonesia,Prophet,2022-09-01,1.068,0.7596316613608868,True,True,0.3083683386391133,0.3083683386391133
Indonesia,Prophet,2022-10-01,0.645,0.7318372453178241,True,True,-0.0868372453178241,0.0868372453178241
Indonesia,Prophet,2022-11-01,0.771,0.7103818298044097,True,True,0.0606181701955903,0.0606181701955903
Indonesia,Prophet,2022-12-01,0.701,0.7129739157277333,True,True,-0.0119739157277333,0.0119739157277333
Indonesia,Prophet,2023-01-01,0.721,0.6966959377110171,True,True,0.0243040622889828,0.0243040622889828
Indonesia,Prophet,2023-02-01,0.738,0.7618690723329792,True,True,-0.0238690723329791,0.0238690723329791
Indonesia,Prophet,2023-03-01,0.875,0.776591196014327,True,True,0.0984088039856729,0.0984088039856729
Indonesia,Prophet,2023-04-01,1.038,0.7392431697844487,True,True,0.2987568302155513,0.2987568302155513
Indonesia,Prophet,2023-05-01,1.114,0.755549725624315,True,True,0.3584502743756851,0.3584502743756851
Indonesia,Prophet,2023-06-01,1.194,0.8274512696754068,True,True,0.3665487303245931,0.3665487303245931
Indonesia,Prophet,2023-07-01,1.317,0.8138210062169795,True,True,0.5031789937830204,0.5031789937830204
Indonesia,Prophet,2023-08-01,1.251,0.7963911023568452,True,True,0.4546088976431547,0.4546088976431547
Indonesia,Prophet,2023-09-01,1.066,0.7745538890766965,True,True,0.2914461109233035,0.2914461109233035
Indonesia,Prophet,2023-10-01,1.45,0.7468102964387645,True,True,0.7031897035612354,0.7031897035612354
Indonesia,Prophet,2023-11-01,1.546,0.7256472767650577,True,True,0.8203527232349423,0.8203527232349423
Indonesia,Prophet,2023-12-01,1.664,0.7278971219751398,True,True,0.93610287802486,0.93610287802486
Lao People's Democratic Republic,Holt-Winters,2014-01-01,-0.723,0.3938291595956268,True,True,-1.1168291595956268,1.1168291595956268
Lao People's Democratic Republic,Holt-Winters,2014-02-01,0.646,0.5082681984046068,True,True,0.1377318015953932,0.1377318015953932
Lao People's Democratic Republic,Holt-Winters,2014-03-01,1.231,0.1962590498231153,True,True,1.0347409501768847,1.0347409501768847
Lao People's Democratic Republic,Holt-Winters,2014-04-01,0.916,0.2100037349673902,True,True,0.7059962650326097,0.7059962650326097
Lao People's Democratic Republic,Holt-Winters,2014-05-01,1.357,0.02970517569122,True,True,1.32729482430878,1.32729482430878
Lao People's Democratic Republic,Holt-Winters,2014-06-01,1.138,0.2236540130693561,True,True,0.9143459869306438,0.9143459869306438
Lao People's Democratic Republic,Holt-Winters,2014-07-01,0.448,0.1543406078122917,True,True,0.2936593921877083,0.2936593921877083
Lao People's Democratic Republic,Holt-Winters,2014-08-01,0.678,0.1854649763825958,True,True,0.4925350236174042,0.4925350236174042
Lao People's Democratic Republic,Holt-Winters,2014-09-01,0.996,0.2244728353776202,True,True,0.7715271646223797,0.7715271646223797
Lao People's Democratic Republic,Holt-Winters,2014-10-01,1.049,0.2373490938241371,True,True,0.8116509061758628,0.8116509061758628
Lao People's Democratic Republic,Holt-Winters,2014-11-01,2.162,0.2971370562117943,True,True,1.8648629437882056,1.8648629437882056
Lao People's Democratic Republic,Holt-Winters,2014-12-01,0.469,0.1682587424940896,True,True,0.3007412575059104,0.3007412575059104
Lao People's Democratic Republic,Holt-Winters,2015-01-01,0.162,0.3938291595956268,True,True,-0.2318291595956268,0.2318291595956268
Lao People's Democratic Republic,Holt-Winters,2015-02-01,1.015,0.5082681984046068,True,True,0.5067318015953931,0.5067318015953931
Lao People's Democratic Republic,Holt-Winters,2015-03-01,1.618,0.1962590498231153,True,True,1.4217409501768847,1.4217409501768847
Lao People's Democratic Republic,Holt-Winters,2015-04-01,0.517,0.2100037349673902,True,True,0.3069962650326097,0.3069962650326097
Lao People's Democratic Republic,Holt-Winters,2015-05-01,2.031,0.02970517569122,True,True,2.00129482430878,2.00129482430878
Lao People's Democratic Republic,Holt-Winters,2015-06-01,1.779,0.2236540130693561,True,True,1.555345986930644,1.555345986930644
Lao People's Democratic Republic,Holt-Winters,2015-07-01,0.65,0.1543406078122917,True,True,0.4956593921877082,0.4956593921877082
Lao People's Democratic Republic,Holt-Winters,2015-08-01,1.158,0.1854649763825958,True,True,0.9725350236174042,0.9725350236174042
Lao People's Democratic Republic,Holt-Winters,2015-09-01,1.571,0.2244728353776202,True,True,1.3465271646223798,1.3465271646223798
Lao People's Democratic Republic,Holt-Winters,2015-10-01,1.16,0.2373490938241371,True,True,0.9226509061758628,0.9226509061758628
Lao People's Democratic Republic,Holt-Winters,2015-11-01,3.27,0.2971370562117943,True,True,2.972862943788205,2.972862943788205
Lao People's Democratic Republic,Holt-Winters,2015-12-01,2.096,0.1682587424940896,True,True,1.9277412575059103,1.9277412575059103
Lao People's Democratic Republic,Holt-Winters,2016-01-01,1.277,0.3938291595956268,True,True,0.8831708404043731,0.8831708404043731
Lao People's Democratic Republic,Holt-Winters,2016-02-01,-0.929,0.5082681984046068,True,True,-1.437268198404607,1.437268198404607
Lao People's Democratic Republic,Holt-Winters,2016-03-01,0.806,0.1962590498231153,True,True,0.6097409501768847,0.6097409501768847
Lao People's Democratic Republic,Holt-Winters,2016-04-01,2.838,0.2100037349673902,True,True,2.6279962650326096,2.6279962650326096
Lao People's Democratic Republic,Holt-Winters,2016-05-01,1.365,0.02970517569122,True,True,1.33529482430878,1.33529482430878
Lao People's Democratic Republic,Holt-Winters,2016-06-01,1.194,0.2236540130693561,True,True,0.970345986930644,0.970345986930644
Lao People's Democratic Republic,Holt-Winters,2016-07-01,0.79,0.1543406078122917,True,True,0.6356593921877083,0.6356593921877083
Lao People's Democratic Republic,Holt-Winters,2016-08-01,1.132,0.1854649763825958,True,True,0.9465350236174042,0.9465350236174042
Lao People's Democratic Republic,Holt-Winters,2016-09-01,1.01,0.2244728353776202,True,True,0.7855271646223797,0.7855271646223797
Lao People's Democratic Republic,Holt-Winters,2016-10-01,1.965,0.2373490938241371,True,True,1.727650906175863,1.727650906175863
Lao People's Democratic Republic,Holt-Winters,2016-11-01,2.126,0.2971370562117943,True,True,1.8288629437882056,1.8288629437882056
Lao People's Democratic Republic,Holt-Winters,2016-12-01,1.855,0.1682587424940896,True,True,1.6867412575059104,1.6867412575059104
Lao People's Democratic Republic,Holt-Winters,2017-01-01,2.416,0.3938291595956268,True,True,2.022170840404373,2.022170840404373
Lao People's Democratic Republic,Holt-Winters,2017-02-01,0.949,0.5082681984046068,True,True,0.4407318015953931,0.4407318015953931
Lao People's Democratic Republic,Holt-Winters,2017-03-01,0.905,0.1962590498231153,True,True,0.7087409501768847,0.7087409501768847
Lao People's Democratic Republic,Holt-Winters,2017-04-01,0.347,0.2100037349673902,True,True,0.1369962650326097,0.1369962650326097
Lao People's Democratic Republic,Holt-Winters,2017-05-01,0.236,0.02970517569122,True,True,0.2062948243087799,0.2062948243087799
Lao People's Democratic Republic,Holt-Winters,2017-06-01,1.115,0.2236540130693561,True,True,0.8913459869306439,0.8913459869306439
Lao People's Democratic Republic,Holt-Winters,2017-07-01,0.001,0.1543406078122917,True,True,-0.1533406078122917,0.1533406078122917
Lao People's Democratic Republic,Holt-Winters,2017-08-01,1.11,0.1854649763825958,True,True,0.9245350236174044,0.9245350236174044
Lao People's Democratic Republic,Holt-Winters,2017-09-01,1.652,0.2244728353776202,True,True,1.4275271646223795,1.4275271646223795
Lao People's Democratic Republic,Holt-Winters,2017-10-01,1.009,0.2373490938241371,True,True,0.7716509061758627,0.7716509061758627
Lao People's Democratic Republic,Holt-Winters,2017-11-01,1.456,0.2971370562117943,True,True,1.1588629437882056,1.1588629437882056
Lao People's Democratic Republic,Holt-Winters,2017-12-01,0.522,0.1682587424940896,True,True,0.3537412575059104,0.3537412575059104
Lao People's Democratic Republic,Holt-Winters,2018-01-01,1.556,0.3938291595956268,True,True,1.1621708404043734,1.1621708404043734
Lao People's Democratic Republic,Holt-Winters,2018-02-01,-0.061,0.5082681984046068,True,True,-0.5692681984046069,0.5692681984046069
Lao People's Democratic Republic,Holt-Winters,2018-03-01,1.034,0.1962590498231153,True,True,0.8377409501768847,0.8377409501768847
Lao People's Democratic Republic,Holt-Winters,2018-04-01,-0.381,0.2100037349673902,True,True,-0.5910037349673902,0.5910037349673902
Lao People's Democratic Republic,Holt-Winters,2018-05-01,0.372,0.02970517569122,True,True,0.3422948243087799,0.3422948243087799
Lao People's Democratic Republic,Holt-Winters,2018-06-01,0.621,0.2236540130693561,True,True,0.3973459869306439,0.3973459869306439
Lao People's Democratic Republic,Holt-Winters,2018-07-01,0.265,0.1543406078122917,True,True,0.1106593921877082,0.1106593921877082
Lao People's Democratic Republic,Holt-Winters,2018-08-01,0.517,0.1854649763825958,True,True,0.3315350236174042,0.3315350236174042
